LGDNG_CD,CTPV_NM,CTGG_NM,ADSTRD_NM,ADSTRD_EN_NM,LGDNG_NM,LGDNG_EN_NM,ADSTRD_CD
1121510500,서울특별시,광진구,자양2동,Jayang 2(i)-dong,자양동,Jayang-dong,1121583000
1121510500,서울특별시,광진구,자양3동,Jayang 3(sam)-dong,자양동,Jayang-dong,1121584000
1121510500,서울특별시,광진구,자양4동,Jayang 4(sa)-dong,자양동,Jayang-dong,1121584700
1121510300,서울특별시,광진구,구의1동,Guui 1(il)-dong,구의동,Guui-dong,1121585000
1121510300,서울특별시,광진구,구의2동,Guui 2(i)-dong,구의동,Guui-dong,1121586000
1121510300,서울특별시,광진구,구의3동,Guui 3(sam)-dong,구의동,Guui-dong,1121587000
1123000000,서울특별시,동대문구,동대문구,Dongdaemun-gu,동대문구,,1123000000
1123010100,서울특별시,동대문구,용신동,Yongsin-dong,신설동,Sinseol-dong,1123053600
1123010200,서울특별시,동대문구,용신동,Yongsin-dong,용두동,Yongdu-dong,1123053600
1123010300,서울특별시,동대문구,제기동,Jegi-dong,제기동,Jegi-dong,1123054500
1123010400,서울특별시,동대문구,전농1동,Jeonnong 1(il)-dong,전농동,Jeonnong-dong,1123056000
1123010400,서울특별시,동대문구,전농2동,Jeonnong 2(i)-dong,전농동,Jeonnong-dong,1123057000
1123010500,서울특별시,동대문구,답십리1동,Dapsimni 1(il)-dong,답십리동,Dapsimni-dong,1123060000
1123010500,서울특별시,동대문구,답십리2동,Dapsimni 2(i)-dong,답십리동,Dapsimni-dong,1123061000
1123010600,서울특별시,동대문구,장안1동,Jangan 1(il)-dong,장안동,Jangan-dong,1123065000
1123010600,서울특별시,동대문구,장안2동,Jangan 2(i)-dong,장안동,Jangan-dong,1123066000
1123010700,서울특별시,동대문구,청량리동,Cheongnyangni-dong,청량리동,Cheongnyangni-dong,1123070500
1123010800,서울특별시,동대문구,회기동,Hoegi-dong,회기동,Hoegi-dong,1123071000
1123010900,서울특별시,동대문구,휘경1동,Hwigyeong 1(il)-dong,휘경동,Hwigyeong-dong,1123072000
1123010900,서울특별시,동대문구,휘경2동,Hwigyeong 2(i)-dong,휘경동,Hwigyeong-dong,1123073000
1123011000,서울특별시,동대문구,이문1동,Imun 1(il)-dong,이문동,Imun-dong,1123074000
1123011000,서울특별시,동대문구,이문2동,Imun 2(i)-dong,이문동,Imun-dong,1123075000
1126000000,서울특별시,중랑구,중랑구,Jungnang-gu,중랑구,,1126000000
1126010100,서울특별시,중랑구,면목2동,Myeonmok 2(i)-dong,면목동,Myeonmok-dong,1126052000
1126010100,서울특별시,중랑구,면목4동,Myeonmok 4(sa)-dong,면목동,Myeonmok-dong,1126054000
1126010100,서울특별시,중랑구,면목5동,Myeonmok 5(o)-dong,면목동,Myeonmok-dong,1126055000
1126010100,서울특별시,중랑구,면목본동,Myeonmokbon-dong,면목동,Myeonmok-dong,1126056500
1126010100,서울특별시,중랑구,면목7동,Myeonmok 7(chil)-dong,면목동,Myeonmok-dong,1126057000
1126010100,서울특별시,중랑구,면목3.8동,Myeonmok 3.8(sam.pal)-dong,면목동,Myeonmok-dong,1126057500
1126010200,서울특별시,중랑구,상봉1동,Sangbong 1(il)-dong,상봉동,Sangbong-dong,1126058000
1126010200,서울특별시,중랑구,상봉2동,Sangbong 2(i)-dong,상봉동,Sangbong-dong,1126059000
1126010300,서울특별시,중랑구,중화1동,Junghwa 1(il)-dong,중화동,Junghwa-dong,1126060000
1126010300,서울특별시,중랑구,중화2동,Junghwa 2(i)-dong,중화동,Junghwa-dong,1126061000
1126010400,서울특별시,중랑구,묵1동,Muk 1(il)-dong,묵동,Muk-dong,1126062000
1126010400,서울특별시,중랑구,묵2동,Muk 2(i)-dong,묵동,Muk-dong,1126063000
1126010500,서울특별시,중랑구,망우본동,Mangubon-dong,망우동,Mangu-dong,1126065500
1126010500,서울특별시,중랑구,망우3동,Mangu 3(sam)-dong,망우동,Mangu-dong,1126066000
1126010600,서울특별시,중랑구,신내1동,Sinnae 1(il)-dong,신내동,Sinnae-dong,1126068000
1126010600,서울특별시,중랑구,신내2동,Sinnae 2(i)-dong,신내동,Sinnae-dong,1126069000
1129000000,서울특별시,성북구,성북구,Seongbuk-gu,성북구,,1129000000
1129010100,서울특별시,성북구,성북동,Seongbuk-dong,성북동,Seongbuk-dong,1129052500
1129010200,서울특별시,성북구,성북동,Seongbuk-dong,성북동1가,Seongbuk-dong 1(il)-ga,1129052500
1129010400,서울특별시,성북구,성북동,Seongbuk-dong,동소문동1가,Dongsomun-dong 1(il)-ga,1129052500
1129010700,서울특별시,성북구,성북동,Seongbuk-dong,동소문동4가,Dongsomun-dong 4(sa)-ga,1129052500
1129010300,서울특별시,성북구,삼선동,Samseon-dong,돈암동,Donam-dong,1129055500
1129010500,서울특별시,성북구,삼선동,Samseon-dong,동소문동2가,Dongsomun-dong 2(i)-ga,1129055500
1129010600,서울특별시,성북구,삼선동,Samseon-dong,동소문동3가,Dongsomun-dong 3(sam)-ga,1129055500
1129010800,서울특별시,성북구,삼선동,Samseon-dong,동소문동5가,Dongsomun-dong 5(o)-ga,1129055500
1129011100,서울특별시,성북구,삼선동,Samseon-dong,삼선동1가,Samseon-dong 1(il)-ga,1129055500
1129011200,서울특별시,성북구,삼선동,Samseon-dong,삼선동2가,Samseon-dong 2(i)-ga,1129055500
1129011300,서울특별시,성북구,삼선동,Samseon-dong,삼선동3가,Samseon-dong 3(sam)-ga,1129055500
1129011400,서울특별시,성북구,삼선동,Samseon-dong,삼선동4가,Samseon-dong 4(sa)-ga,1129055500
1129011500,서울특별시,성북구,삼선동,Samseon-dong,삼선동5가,Samseon-dong 5(o)-ga,1129055500
1129010300,서울특별시,성북구,동선동,Dongseon-dong,돈암동,Donam-dong,1129057500
1129010900,서울특별시,성북구,동선동,Dongseon-dong,동소문동6가,Dongsomun-dong 6(yuk)-ga,1129057500
1129011000,서울특별시,성북구,동선동,Dongseon-dong,동소문동7가,Dongsomun-dong 7(chil)-ga,1129057500
1129011600,서울특별시,성북구,동선동,Dongseon-dong,동선동1가,Dongseon-dong 1(il)-ga,1129057500
1129011700,서울특별시,성북구,동선동,Dongseon-dong,동선동2가,Dongseon-dong 2(i)-ga,1129057500
1129011800,서울특별시,성북구,동선동,Dongseon-dong,동선동3가,Dongseon-dong 3(sam)-ga,1129057500
1129011900,서울특별시,성북구,동선동,Dongseon-dong,동선동4가,Dongseon-dong 4(sa)-ga,1129057500
1129012000,서울특별시,성북구,동선동,Dongseon-dong,동선동5가,Dongseon-dong 5(o)-ga,1129057500
1129010300,서울특별시,성북구,돈암1동,Donam 1(il)-dong,돈암동,Donam-dong,1129058000
1129010300,서울특별시,성북구,돈암2동,Donam 2(i)-dong,돈암동,Donam-dong,1129059000
1129012100,서울특별시,성북구,안암동,Anam-dong,안암동1가,Anam-dong 1(il)-ga,1129060000
1129012200,서울특별시,성북구,안암동,Anam-dong,안암동2가,Anam-dong 2(i)-ga,1129060000
1129012300,서울특별시,성북구,안암동,Anam-dong,안암동3가,Anam-dong 3(sam)-ga,1129060000
1129012400,서울특별시,성북구,안암동,Anam-dong,안암동4가,Anam-dong 4(sa)-ga,1129060000
1129012500,서울특별시,성북구,안암동,Anam-dong,안암동5가,Anam-dong 5(o)-ga,1129060000
1129012600,서울특별시,성북구,보문동,Bomun-dong,보문동4가,Bomun-dong 4(sa)-ga,1129061000
1129012700,서울특별시,성북구,보문동,Bomun-dong,보문동5가,Bomun-dong 5(o)-ga,1129061000
1129012800,서울특별시,성북구,보문동,Bomun-dong,보문동6가,Bomun-dong 6(yuk)-ga,1129061000
1129012900,서울특별시,성북구,보문동,Bomun-dong,보문동7가,Bomun-dong 7(chil)-ga,1129061000
1129013000,서울특별시,성북구,보문동,Bomun-dong,보문동1가,Bomun-dong 1(il)-ga,1129061000
1129013100,서울특별시,성북구,보문동,Bomun-dong,보문동2가,Bomun-dong 2(i)-ga,1129061000
1129013200,서울특별시,성북구,보문동,Bomun-dong,보문동3가,Bomun-dong 3(sam)-ga,1129061000
1129010300,서울특별시,성북구,정릉1동,Jeongneung 1(il)-dong,돈암동,Donam-dong,1129062000
1129013300,서울특별시,성북구,정릉1동,Jeongneung 1(il)-dong,정릉동,Jeongneung-dong,1129062000
1129013400,서울특별시,성북구,정릉1동,Jeongneung 1(il)-dong,길음동,Gireum-dong,1129062000
1129010300,서울특별시,성북구,정릉2동,Jeongneung 2(i)-dong,돈암동,Donam-dong,1129063000
1129013300,서울특별시,성북구,정릉2동,Jeongneung 2(i)-dong,정릉동,Jeongneung-dong,1129063000
1129013300,서울특별시,성북구,정릉3동,Jeongneung 3(sam)-dong,정릉동,Jeongneung-dong,1129064000
1129013300,서울특별시,성북구,정릉4동,Jeongneung 4(sa)-dong,정릉동,Jeongneung-dong,1129065000
1129013400,서울특별시,성북구,길음1동,Gireum 1(il)-dong,길음동,Gireum-dong,1129066000
1129013400,서울특별시,성북구,길음2동,Gireum 2(i)-dong,길음동,Gireum-dong,1129068500
1129013600,서울특별시,성북구,길음2동,Gireum 2(i)-dong,하월곡동,Hawolgok-dong,1129068500
1129013500,서울특별시,성북구,종암동,Jongam-dong,종암동,Jongam-dong,1129070500
1129013600,서울특별시,성북구,월곡1동,Wolgok 1(il)-dong,하월곡동,Hawolgok-dong,1129071500
1129013600,서울특별시,성북구,월곡2동,Wolgok 2(i)-dong,하월곡동,Hawolgok-dong,1129072500
1129013700,서울특별시,성북구,월곡2동,Wolgok 2(i)-dong,상월곡동,Sangwolgok-dong,1129072500
1129013800,서울특별시,성북구,장위1동,Jangwi 1(il)-dong,장위동,Jangwi-dong,1129076000
1129013800,서울특별시,성북구,장위2동,Jangwi 2(i)-dong,장위동,Jangwi-dong,1129077000
1129013800,서울특별시,성북구,장위3동,Jangwi 3(sam)-dong,장위동,Jangwi-dong,1129078000
1129013900,서울특별시,성북구,석관동,Seokgwan-dong,석관동,Seokgwan-dong,1129081000
1130500000,서울특별시,강북구,강북구,Gangbuk-gu,강북구,,1130500000
1130510100,서울특별시,강북구,삼양동,Samyang-dong,미아동,Mia-dong,1130553400
1130510100,서울특별시,강북구,미아동,Mia-dong,미아동,Mia-dong,1130553500
1130510100,서울특별시,강북구,송중동,Songjung-dong,미아동,Mia-dong,1130554500
1130510100,서울특별시,강북구,송천동,Songcheon-dong,미아동,Mia-dong,1130555500
1130510100,서울특별시,강북구,삼각산동,Samgaksan-dong,미아동,Mia-dong,1130557500
1130510200,서울특별시,강북구,번1동,Beon 1(il)-dong,번동,Beon-dong,1130559500
1130510200,서울특별시,강북구,번2동,Beon 2(i)-dong,번동,Beon-dong,1130560300
1130510200,서울특별시,강북구,번3동,Beon 3(sam)-dong,번동,Beon-dong,1130560800
1130510300,서울특별시,강북구,수유1동,Suyu 1(il)-dong,수유동,Suyu-dong,1130561500
1130510300,서울특별시,강북구,수유2동,Suyu 2(i)-dong,수유동,Suyu-dong,1130562500
1130510300,서울특별시,강북구,수유3동,Suyu 3(sam)-dong,수유동,Suyu-dong,1130563500
1130510300,서울특별시,강북구,우이동,Ui-dong,수유동,Suyu-dong,1130564500
1130510400,서울특별시,강북구,우이동,Ui-dong,우이동,Ui-dong,1130564500
1130510300,서울특별시,강북구,인수동,Insu-dong,수유동,Suyu-dong,1130566000
1132000000,서울특별시,도봉구,도봉구,Dobong-gu,도봉구,,1132000000
1132010700,서울특별시,도봉구,창1동,Chang 1(il)-dong,창동,Chang-dong,1132051100
1132010700,서울특별시,도봉구,창2동,Chang 2(i)-dong,창동,Chang-dong,1132051200
1132010700,서울특별시,도봉구,창3동,Chang 3(sam)-dong,창동,Chang-dong,1132051300
1132010700,서울특별시,도봉구,창4동,Chang 4(sa)-dong,창동,Chang-dong,1132051400
1132010700,서울특별시,도봉구,창5동,Chang 5(o)-dong,창동,Chang-dong,1132051500
1132010800,서울특별시,도봉구,도봉1동,Dobong 1(il)-dong,도봉동,Dobong-dong,1132052100
1132010800,서울특별시,도봉구,도봉2동,Dobong 2(i)-dong,도봉동,Dobong-dong,1132052200
1132010500,서울특별시,도봉구,쌍문1동,Ssangmun 1(il)-dong,쌍문동,Ssangmun-dong,1132066000
1132010500,서울특별시,도봉구,쌍문2동,Ssangmun 2(i)-dong,쌍문동,Ssangmun-dong,1132067000
1132010500,서울특별시,도봉구,쌍문3동,Ssangmun 3(sam)-dong,쌍문동,Ssangmun-dong,1132068000
1132010500,서울특별시,도봉구,쌍문4동,Ssangmun 4(sa)-dong,쌍문동,Ssangmun-dong,1132068100
1132010600,서울특별시,도봉구,방학1동,Banghak 1(il)-dong,방학동,Banghak-dong,1132069000
1132010600,서울특별시,도봉구,방학2동,Banghak 2(i)-dong,방학동,Banghak-dong,1132070000
1132010600,서울특별시,도봉구,방학3동,Banghak 3(sam)-dong,방학동,Banghak-dong,1132071000
1135000000,서울특별시,노원구,노원구,Nowon-gu,노원구,,1135000000
1135010200,서울특별시,노원구,월계1동,Wolgye 1(il)-dong,월계동,Wolgye-dong,1135056000
1135010200,서울특별시,노원구,월계2동,Wolgye 2(i)-dong,월계동,Wolgye-dong,1135057000
1135010200,서울특별시,노원구,월계3동,Wolgye 3(sam)-dong,월계동,Wolgye-dong,1135058000
1135010300,서울특별시,노원구,공릉1동,Gongneung 1(il)-dong,공릉동,Gongneung-dong,1135059500
1135010300,서울특별시,노원구,공릉2동,Gongneung 2(i)-dong,공릉동,Gongneung-dong,1135060000
1135010400,서울특별시,노원구,하계1동,Hagye 1(il)-dong,하계동,Hagye-dong,1135061100
1135010400,서울특별시,노원구,하계2동,Hagye 2(i)-dong,하계동,Hagye-dong,1135061200
1135010600,서울특별시,노원구,중계본동,Junggyebon-dong,중계동,Junggye-dong,1135061900
1135010600,서울특별시,노원구,중계1동,Junggye 1(il)-dong,중계동,Junggye-dong,1135062100
1135010600,서울특별시,노원구,중계4동,Junggye 4(sa)-dong,중계동,Junggye-dong,1135062400
1135010600,서울특별시,노원구,중계2.3동,Junggye 2.3(i.sam)-dong,중계동,Junggye-dong,1135062500
1135010500,서울특별시,노원구,상계1동,Sanggye 1(il)-dong,상계동,Sanggye-dong,1135063000
1135010500,서울특별시,노원구,상계2동,Sanggye 2(i)-dong,상계동,Sanggye-dong,1135064000
1135010500,서울특별시,노원구,상계3.4동,Sanggye 3.4(sam.sa)-dong,상계동,Sanggye-dong,1135066500
1135010500,서울특별시,노원구,상계5동,Sanggye 5(o)-dong,상계동,Sanggye-dong,1135067000
1135010500,서울특별시,노원구,상계6.7동,Sanggye 6.7(yuk.chil)-dong,상계동,Sanggye-dong,1135069500
1135010500,서울특별시,노원구,상계8동,Sanggye 8(pal)-dong,상계동,Sanggye-dong,1135070000
1135010500,서울특별시,노원구,상계9동,Sanggye 9(gu)-dong,상계동,Sanggye-dong,1135071000
1135010500,서울특별시,노원구,상계10동,Sanggye 10(sip)-dong,상계동,Sanggye-dong,1135072000
1138000000,서울특별시,은평구,은평구,Eunpyeong-gu,은평구,,1138000000
1138010200,서울특별시,은평구,녹번동,Nokbeon-dong,녹번동,Nokbeon-dong,1138051000
1138010300,서울특별시,은평구,불광1동,Bulgwang 1(il)-dong,불광동,Bulgwang-dong,1138052000
1138010300,서울특별시,은평구,불광2동,Bulgwang 2(i)-dong,불광동,Bulgwang-dong,1138053000
1138010400,서울특별시,은평구,갈현1동,Galhyeon 1(il)-dong,갈현동,Galhyeon-dong,1138055100
1138010400,서울특별시,은평구,갈현2동,Galhyeon 2(i)-dong,갈현동,Galhyeon-dong,1138055200
1138010500,서울특별시,은평구,구산동,Gusan-dong,구산동,Gusan-dong,1138056000
1138010600,서울특별시,은평구,대조동,Daejo-dong,대조동,Daejo-dong,1138057000
1138010700,서울특별시,은평구,응암1동,Eungam 1(il)-dong,응암동,Eungam-dong,1138058000
1138010700,서울특별시,은평구,응암2동,Eungam 2(i)-dong,응암동,Eungam-dong,1138059000
1138010700,서울특별시,은평구,응암3동,Eungam 3(sam)-dong,응암동,Eungam-dong,1138060000
1138010800,서울특별시,은평구,역촌동,Yeokchon-dong,역촌동,Yeokchon-dong,1138062500
1138010900,서울특별시,은평구,신사1동,Sinsa 1(il)-dong,신사동,Sinsa-dong,1138063100
1138010900,서울특별시,은평구,신사2동,Sinsa 2(i)-dong,신사동,Sinsa-dong,1138063200
1138011000,서울특별시,은평구,증산동,Jeungsan-dong,증산동,Jeungsan-dong,1138064000
1138010100,서울특별시,은평구,수색동,Susaek-dong,수색동,Susaek-dong,1138065000
1138011400,서울특별시,은평구,진관동,Jingwan-dong,진관동,Jingwan-dong,1138069000
1141000000,서울특별시,서대문구,서대문구,Seodaemun-gu,서대문구,,1141000000
1141010500,서울특별시,서대문구,천연동,Cheonyeon-dong,냉천동,Naengcheon-dong,1141052000
1141010600,서울특별시,서대문구,천연동,Cheonyeon-dong,천연동,Cheonyeon-dong,1141052000
1141010700,서울특별시,서대문구,천연동,Cheonyeon-dong,옥천동,Okcheon-dong,1141052000
1141010800,서울특별시,서대문구,천연동,Cheonyeon-dong,영천동,Yeongcheon-dong,1141052000
1141010900,서울특별시,서대문구,천연동,Cheonyeon-dong,현저동,Hyeonjeo-dong,1141052000
1141011000,서울특별시,서대문구,북아현동,Bugahyeon-dong,북아현동,Bugahyeon-dong,1141055500
1141010100,서울특별시,서대문구,충현동,Chunghyeon-dong,충정로2가,Chungjeongno 2(i)-ga,1141056500
1141010200,서울특별시,서대문구,충현동,Chunghyeon-dong,충정로3가,Chungjeongno 3(sam)-ga,1141056500
1141010300,서울특별시,서대문구,충현동,Chunghyeon-dong,합동,Hap-dong,1141056500
1141010400,서울특별시,서대문구,충현동,Chunghyeon-dong,미근동,Migeun-dong,1141056500
1141011000,서울특별시,서대문구,충현동,Chunghyeon-dong,북아현동,Bugahyeon-dong,1141056500
1141011200,서울특별시,서대문구,신촌동,Sinchon-dong,대현동,Daehyeon-dong,1141058500
1141011300,서울특별시,서대문구,신촌동,Sinchon-dong,대신동,Daesin-dong,1141058500
1141011400,서울특별시,서대문구,신촌동,Sinchon-dong,신촌동,Sinchon-dong,1141058500
1141011500,서울특별시,서대문구,신촌동,Sinchon-dong,봉원동,Bongwon-dong,1141058500
1141011600,서울특별시,서대문구,신촌동,Sinchon-dong,창천동,Changcheon-dong,1141058500
1141011700,서울특별시,서대문구,연희동,Yeonhui-dong,연희동,Yeonhui-dong,1141061500
1141011100,서울특별시,서대문구,홍제1동,Hongje 1(il)-dong,홍제동,Hongje-dong,1141062000
1141011100,서울특별시,서대문구,홍제3동,Hongje 3(sam)-dong,홍제동,Hongje-dong,1141064000
1141011100,서울특별시,서대문구,홍제2동,Hongje 2(i)-dong,홍제동,Hongje-dong,1141065500
